File,liens
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62093_18.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64015_172.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25121_156.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM84075_46.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM93018_325.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM56001_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62006_10.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25091_174.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM85046_223.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81003_18.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM82036_382.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM56011_4.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM55004_43.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52011_269.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM53053_135.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52015_102.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91114_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM83013_32.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM84059_132.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM93056_10.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25014_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62032_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM63084_25.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52074_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64029_32.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25120_102.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62015_10.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62038_391.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM83044_309.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92138_247.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM63020_136.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM57081_10.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52025_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61048_172.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM53014_197.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25124_68.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61080_10.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM56051_213.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM63079_4.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM53084_358.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52012_397.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25119_342.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM53068_69.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61063_32.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM54010_236.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM53070_105.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25084_159.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91013_207.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM57018_117.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM51017_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM85007_399.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_128.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81004_10.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64034_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25120_79.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM56087_4.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92094_10.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM51004_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92141_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62121_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM56005_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM57072_32.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM63046_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25124_66.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61031_59.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM51014_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91120_46.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM51008_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM51065_10.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM63049_366.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25023_390.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25112_4.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM55022_155.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM83040_32.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25112_62.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM84016_279.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62118_10.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25018_43.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_286.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25068_82.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92087_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM53014_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62032_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM63023_328.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91141_291.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM55023_18.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25091_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25124_67.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM63072_10.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM55010_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52021_246.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52011_267.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61039_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91034_45.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25015_306.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM55050_315.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM55050_316.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM83049_255.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM63023_327.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91142_85.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM84035_416.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62120_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM85024_389.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61031_93.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61024_32.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64065_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25043_235.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM56044_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM82005_44.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52048_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92138_229.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM56044_4.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM63035_393.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91064_16.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM63038_181.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM53053_10.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25031_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25043_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM93010_18.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62015_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM56078_10.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM51012_162.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM55023_338.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM56001_340.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62027_10.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52018_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62051_136.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62063_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM53039_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM56085_51.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92094_4.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25110_43.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52048_4.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62060_32.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52022_129.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM57081_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62051_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91141_290.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM83031_219.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM51009_318.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM53014_4.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52011_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_285.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92003_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM57064_131.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM53028_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM82038_18.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25050_43.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61041_109.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25023_43.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM84010_75.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62108_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM85011_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM56087_261.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91030_4.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM83028_46.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62119_360.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91005_32.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52043_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91054_38.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM85039_75.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25107_11.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM84050_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61003_4.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25112_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM81001_10.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25068_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM57064_10.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM53083_10.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61039_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM83028_176.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62022_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62079_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25091_175.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62022_4.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM63061_301.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM82014_402.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52074_18.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM53028_59.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM54007_4.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25122_32.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM63076_146.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92137_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52012_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61072_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61072_287.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM63012_312.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM55010_62.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25118_57.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92048_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62063_4.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM56086_4.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM64074_234.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM55022_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM82014_119.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62122_10.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM56005_33.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM63057_344.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91114_25.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61081_32.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61031_10.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61012_32.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM55004_188.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62096_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25110_304.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM83034_103.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM55040_10.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92054_258.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM57062_273.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62006_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM93090_207.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM56078_387.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM55050_314.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25123_131.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92137_136.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62026_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92035_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM56022_145.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM93014_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52011_266.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM63038_184.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM82003_31.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91114_289.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62009_18.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92003_333.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25105_200.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM63045_138.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM84059_131.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62009_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62093_10.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52055_59.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM55022_4.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25105_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM55004_189.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62006_43.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM56049_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM57093_376.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25122_47.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM53065_350.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM55022_419.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25105_198.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62003_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM57027_263.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM61080_4.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92142_134.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM53053_90.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM83012_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM51008_209.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM54010_164.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52055_46.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM91015_100.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92097_125.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM63035_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM93022_385.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62096_3.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM57064_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM25107_12.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM92006_284.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM85026_4.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62003_111.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62038_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM62120_9.html
wallonie_scraping.csv,http://electionslocales.wallonie.be/2012/fr/com/preferred/preferred_CGM52015_135.html
